             #EP            #LOSS            #PROB             #VAL           #C_Val         #TEST_MU        #TEST_STD        #TEST_GAP
               0           -2.65           0.0301             6.37          0.00811             6.35            0.873             1.11
               1           -1.74           0.0287             6.33           0.0414             6.19            0.882             1.06
               2           -1.36           0.0336             6.31         0.000237              6.2            0.827             1.06
               3           -1.75           0.0345             6.27           0.0386             6.14            0.761             1.04
               4           -2.17           0.0278              6.3            0.035             6.23             0.79             1.07
               5           -1.74           0.0395             6.28           0.0307             6.12            0.795             1.03
               6            -1.5           0.0535             6.25           0.0152             6.25            0.743             1.08
               7           -1.86            0.064             6.28           0.0215             6.28            0.758             1.09
